"show_1","show_2","distance"
"Love, Chunibyo & Other Delusions!","Great Teacher Onizuka","0.680953425675688"
"Great Teacher Onizuka","A Certain Magical Index","0.626342184496231"
"A Certain Magical Index","Great Teacher Onizuka","0.626342184496231"
"Great Teacher Onizuka","Hyouka","0.694622715368421"
"Hyouka","Great Teacher Onizuka","0.694622715368421"
"Great Teacher Onizuka","Monogatari Series: Second Season","0.726950146230808"
"Monogatari Series: Second Season","Great Teacher Onizuka","0.726950146230808"
"Great Teacher Onizuka","Blast of Tempest","0.711910882974902"
"Blast of Tempest","Great Teacher Onizuka","0.711910882974902"
"Great Teacher Onizuka","Shakugan no Shana: Season I","0.620585764511954"
"Shakugan no Shana: Season I","Great Teacher Onizuka","0.620585764511954"
"Great Teacher Onizuka","Tokyo Ghoul √A","0.729648157433936"
"Tokyo Ghoul √A","Great Teacher Onizuka","0.729648157433936"
"Great Teacher Onizuka","Kokoro Connect","0.708487800184234"
"Kokoro Connect","Great Teacher Onizuka","0.708487800184234"
"Great Teacher Onizuka","Death Parade","0.694323271623675"
"Death Parade","Great Teacher Onizuka","0.694323271623675"
"Great Teacher Onizuka","PandoraHearts","0.736909520752304"
"PandoraHearts","Great Teacher Onizuka","0.736909520752304"
"Great Teacher Onizuka","The Asterisk War","0.80377691116829"
"The Asterisk War","Great Teacher Onizuka","0.80377691116829"
"Great Teacher Onizuka","Black Lagoon","0.520109681418883"
"Black Lagoon","Great Teacher Onizuka","0.520109681418883"
"Great Teacher Onizuka","AKIRA","0.619592526288303"
"AKIRA","Great Teacher Onizuka","0.619592526288303"
"Great Teacher Onizuka","The Familiar of Zero","0.602678697193152"
"The Familiar of Zero","Great Teacher Onizuka","0.602678697193152"
"Great Teacher Onizuka","Steins;Gate: The Movie − Load Region of Déjà Vu","0.717884976700711"
"Steins;Gate: The Movie − Load Region of Déjà Vu","Great Teacher Onizuka","0.717884976700711"
"Great Teacher Onizuka","Shiki","0.680256082816322"
"Shiki","Great Teacher Onizuka","0.680256082816322"
"Great Teacher Onizuka","Clannad","0.584938977498031"
"Clannad","Great Teacher Onizuka","0.584938977498031"
"Great Teacher Onizuka","Lucky☆Star","0.655329788216768"
"Lucky☆Star","Great Teacher Onizuka","0.655329788216768"
"Great Teacher Onizuka","","0.731460255176204"
"","Great Teacher Onizuka","0.731460255176204"
"Great Teacher Onizuka","Overlord","0.69527924059753"
"Overlord","Great Teacher Onizuka","0.69527924059753"
"Great Teacher Onizuka","Angel Beats!","0.610317804706932"
"Angel Beats!","Great Teacher Onizuka","0.610317804706932"
"Great Teacher Onizuka","Another","0.66300541904326"
"Another","Great Teacher Onizuka","0.66300541904326"
"Great Teacher Onizuka","Lovely Complex","0.643467270645474"
"Lovely Complex","Great Teacher Onizuka","0.643467270645474"
"Great Teacher Onizuka","Black Butler","0.700607766086922"
"Black Butler","Great Teacher Onizuka","0.700607766086922"
"Great Teacher Onizuka","Code Geass: Lelouch of the Rebellion","0.521777908264744"
"Code Geass: Lelouch of the Rebellion","Great Teacher Onizuka","0.521777908264744"
"Great Teacher Onizuka","Kuroko&#039;s Basketball 3","0.739532267337224"
"Kuroko&#039;s Basketball 3","Great Teacher Onizuka","0.739532267337224"
"The Irregular at Magic High School","High School DxD New","0.479634437972221"
"High School DxD New","The Irregular at Magic High School","0.479634437972221"
"The Irregular at Magic High School","Nichijou - My Ordinary Life","0.737691235192442"
"Nichijou - My Ordinary Life","The Irregular at Magic High School","0.737691235192442"
"The Irregular at Magic High School","The World God Only Knows","0.544115362331279"
"The World God Only Knows","The Irregular at Magic High School","0.544115362331279"
"The Irregular at Magic High School","Danganronpa: The Animation","0.577550064548531"
"Danganronpa: The Animation","The Irregular at Magic High School","0.577550064548531"
"The Irregular at Magic High School","Love, Chunibyo & Other Delusions!: Heart Throb","0.540291536628407"
"Love, Chunibyo & Other Delusions!: Heart Throb","The Irregular at Magic High School","0.540291536628407"
"The Irregular at Magic High School","DARLING in the FRANXX","1"
"DARLING in the FRANXX","The Irregular at Magic High School","1"
"The Irregular at Magic High School","Yamada-kun and the Seven Witches","0.492208017186035"
"Yamada-kun and the Seven Witches","The Irregular at Magic High School","0.492208017186035"
"The Irregular at Magic High School","Fullmetal Alchemist","0.680255739273275"
"Fullmetal Alchemist","The Irregular at Magic High School","0.680255739273275"
"The Irregular at Magic High School","Eden of The East","0.689090555679711"
"Eden of The East","The Irregular at Magic High School","0.689090555679711"
"The Irregular at Magic High School","Re:ZERO -Starting Life in Another World-","0.479002239380957"
"Re:ZERO -Starting Life in Another World-","The Irregular at Magic High School","0.479002239380957"
"The Irregular at Magic High School","JoJo&#039;s Bizarre Adventure","0.738115558244483"
"JoJo&#039;s Bizarre Adventure","The Irregular at Magic High School","0.738115558244483"
"The Irregular at Magic High School","BTOOOM!","0.503583398177271"
"BTOOOM!","The Irregular at Magic High School","0.503583398177271"
"The Irregular at Magic High School","Gurren Lagann","0.636839063152271"
"Gurren Lagann","The Irregular at Magic High School","0.636839063152271"
"The Irregular at Magic High School","Amagi Brilliant Park","0.471439318740564"
"Amagi Brilliant Park","The Irregular at Magic High School","0.471439318740564"
"The Irregular at Magic High School","Guilty Crown","0.475454133237879"
"Guilty Crown","The Irregular at Magic High School","0.475454133237879"
"The Irregular at Magic High School","Rosario + Vampire","0.613619592176349"
"Rosario + Vampire","The Irregular at Magic High School","0.613619592176349"
"The Irregular at Magic High School","The Garden of Words","0.668894416235908"
"The Garden of Words","The Irregular at Magic High School","0.668894416235908"
"The Irregular at Magic High School","Fate/stay night [Unlimited Blade Works]","0.511853543405972"
"Fate/stay night [Unlimited Blade Works]","The Irregular at Magic High School","0.511853543405972"
"The Irregular at Magic High School","Seraph of the End: Vampire Reign","0.455704319936185"
"Seraph of the End: Vampire Reign","The Irregular at Magic High School","0.455704319936185"
"The Irregular at Magic High School","5 Centimeters Per Second","0.681550427199562"
"5 Centimeters Per Second","The Irregular at Magic High School","0.681550427199562"
"The Irregular at Magic High School","My Hero Academia 3","1"
"My Hero Academia 3","The Irregular at Magic High School","1"
"The Irregular at Magic High School","The Ancient Magus&#039; Bride","0.716942636310626"
"The Ancient Magus&#039; Bride","The Irregular at Magic High School","0.716942636310626"
"The Irregular at Magic High School","Magi: The Labyrinth of Magic","0.540564229762718"
"Magi: The Labyrinth of Magic","The Irregular at Magic High School","0.540564229762718"
"The Irregular at Magic High School","Bakemonogatari","0.549805756002101"
"Bakemonogatari","The Irregular at Magic High School","0.549805756002101"
"The Irregular at Magic High School","Bungo Stray Dogs","0.604677132797616"
"Bungo Stray Dogs","The Irregular at Magic High School","0.604677132797616"
"The Irregular at Magic High School","Your Lie in April","0.508678005471242"
"Your Lie in April","The Irregular at Magic High School","0.508678005471242"
"The Irregular at Magic High School","GATE","0.422327329487774"
"GATE","The Irregular at Magic High School","0.422327329487774"
"The Irregular at Magic High School","Himouto! Umaru-chan","0.65189715858126"
"Himouto! Umaru-chan","The Irregular at Magic High School","0.65189715858126"
"The Irregular at Magic High School","My Hero Academia","0.530023110668212"
"My Hero Academia","The Irregular at Magic High School","0.530023110668212"
"The Irregular at Magic High School","The Melancholy of Haruhi Suzumiya Season 2","0.671596921337293"
"The Melancholy of Haruhi Suzumiya Season 2","The Irregular at Magic High School","0.671596921337293"
"The Irregular at Magic High School","Grimgar: Ashes and Illusions","0.485995093526854"
"Grimgar: Ashes and Illusions","The Irregular at Magic High School","0.485995093526854"
"The Irregular at Magic High School","My Teen Romantic Comedy SNAFU TOO!","0.452722581412793"
"My Teen Romantic Comedy SNAFU TOO!","The Irregular at Magic High School","0.452722581412793"
"The Irregular at Magic High School","Deadman Wonderland","0.585234902766458"
"Deadman Wonderland","The Irregular at Magic High School","0.585234902766458"
"The Irregular at Magic High School","Claymore","0.705693196963982"
"Claymore","The Irregular at Magic High School","0.705693196963982"
"The Irregular at Magic High School","Gangsta.","0.595480837150977"
"Gangsta.","The Irregular at Magic High School","0.595480837150977"
"The Irregular at Magic High School","Love, Chunibyo & Other Delusions!","0.514632958090209"
"Love, Chunibyo & Other Delusions!","The Irregular at Magic High School","0.514632958090209"
"The Irregular at Magic High School","A Certain Magical Index","0.548629101950669"
"A Certain Magical Index","The Irregular at Magic High School","0.548629101950669"
"The Irregular at Magic High School","Hyouka","0.540829191495224"
"Hyouka","The Irregular at Magic High School","0.540829191495224"
"The Irregular at Magic High School","Monogatari Series: Second Season","0.575105710721025"
"Monogatari Series: Second Season","The Irregular at Magic High School","0.575105710721025"
"The Irregular at Magic High School","Blast of Tempest","0.53398764627571"
"Blast of Tempest","The Irregular at Magic High School","0.53398764627571"
"The Irregular at Magic High School","Shakugan no Shana: Season I","0.617050525446852"
"Shakugan no Shana: Season I","The Irregular at Magic High School","0.617050525446852"
"The Irregular at Magic High School","Tokyo Ghoul √A","0.507140509275238"
"Tokyo Ghoul √A","The Irregular at Magic High School","0.507140509275238"
"The Irregular at Magic High School","Kokoro Connect","0.559920306662317"
"Kokoro Connect","The Irregular at Magic High School","0.559920306662317"
"The Irregular at Magic High School","Death Parade","0.557326888350145"
"Death Parade","The Irregular at Magic High School","0.557326888350145"
"The Irregular at Magic High School","PandoraHearts","0.725868107306633"
"PandoraHearts","The Irregular at Magic High School","0.725868107306633"
"The Irregular at Magic High School","The Asterisk War","0.434704839809051"
"The Asterisk War","The Irregular at Magic High School","0.434704839809051"
"The Irregular at Magic High School","Black Lagoon","0.679902176673426"
"Black Lagoon","The Irregular at Magic High School","0.679902176673426"
"The Irregular at Magic High School","AKIRA","0.792222316178518"
"AKIRA","The Irregular at Magic High School","0.792222316178518"
"The Irregular at Magic High School","The Familiar of Zero","0.563098566269702"
"The Familiar of Zero","The Irregular at Magic High School","0.563098566269702"
"The Irregular at Magic High School","Steins;Gate: The Movie − Load Region of Déjà Vu","0.620462096860349"
"Steins;Gate: The Movie − Load Region of Déjà Vu","The Irregular at Magic High School","0.620462096860349"
"The Irregular at Magic High School","Shiki","0.694205745577524"
"Shiki","The Irregular at Magic High School","0.694205745577524"
"The Irregular at Magic High School","Clannad","0.608587557149351"
"Clannad","The Irregular at Magic High School","0.608587557149351"
"The Irregular at Magic High School","Lucky☆Star","0.771695057732011"
"Lucky☆Star","The Irregular at Magic High School","0.771695057732011"
"The Irregular at Magic High School","","0.706813203139482"
"","The Irregular at Magic High School","0.706813203139482"
"The Irregular at Magic High School","Overlord","0.431519299156989"
"Overlord","The Irregular at Magic High School","0.431519299156989"
"The Irregular at Magic High School","Angel Beats!","0.530477769731694"
"Angel Beats!","The Irregular at Magic High School","0.530477769731694"
"The Irregular at Magic High School","Another","0.578499377364903"
"Another","The Irregular at Magic High School","0.578499377364903"
"The Irregular at Magic High School","Lovely Complex","0.770484054427253"
"Lovely Complex","The Irregular at Magic High School","0.770484054427253"
"The Irregular at Magic High School","Black Butler","0.731817302589913"
"Black Butler","The Irregular at Magic High School","0.731817302589913"
"The Irregular at Magic High School","Code Geass: Lelouch of the Rebellion","0.581872531835057"
"Code Geass: Lelouch of the Rebellion","The Irregular at Magic High School","0.581872531835057"
"The Irregular at Magic High School","Kuroko&#039;s Basketball 3","0.613847473633484"
"Kuroko&#039;s Basketball 3","The Irregular at Magic High School","0.613847473633484"
"High School DxD New","Nichijou - My Ordinary Life","0.753871168146306"
"Nichijou - My Ordinary Life","High School DxD New","0.753871168146306"
"High School DxD New","The World God Only Knows","0.558031906035594"
"The World God Only Knows","High School DxD New","0.558031906035594"
"High School DxD New","Danganronpa: The Animation","0.579644897592995"
"Danganronpa: The Animation","High School DxD New","0.579644897592995"
"High School DxD New","Love, Chunibyo & Other Delusions!: Heart Throb","0.547384156143817"
"Love, Chunibyo & Other Delusions!: Heart Throb","High School DxD New","0.547384156143817"
"High School DxD New","DARLING in the FRANXX","1"
"DARLING in the FRANXX","High School DxD New","1"
"High School DxD New","Yamada-kun and the Seven Witches","0.522509480981481"
"Yamada-kun and the Seven Witches","High School DxD New","0.522509480981481"
"High School DxD New","Fullmetal Alchemist","0.711163700980636"
"Fullmetal Alchemist","High School DxD New","0.711163700980636"
"High School DxD New","Eden of The East","0.753675872672326"
"Eden of The East","High School DxD New","0.753675872672326"
"High School DxD New","Re:ZERO -Starting Life in Another World-","0.512261900239268"
"Re:ZERO -Starting Life in Another World-","High School DxD New","0.512261900239268"
"High School DxD New","JoJo&#039;s Bizarre Adventure","0.730940093288029"
"JoJo&#039;s Bizarre Adventure","High School DxD New","0.730940093288029"
"High School DxD New","BTOOOM!","0.521962650879233"
"BTOOOM!","High School DxD New","0.521962650879233"
"High School DxD New","Gurren Lagann","0.640820423931754"
"Gurren Lagann","High School DxD New","0.640820423931754"
"High School DxD New","Amagi Brilliant Park","0.539442040203558"
"Amagi Brilliant Park","High School DxD New","0.539442040203558"
"High School DxD New","Guilty Crown","0.512957930778064"
"Guilty Crown","High School DxD New","0.512957930778064"
"High School DxD New","Rosario + Vampire","0.566605222380282"
"Rosario + Vampire","High School DxD New","0.566605222380282"
"High School DxD New","The Garden of Words","0.704983137017902"
"The Garden of Words","High School DxD New","0.704983137017902"
"High School DxD New","Fate/stay night [Unlimited Blade Works]","0.572871368165203"
"Fate/stay night [Unlimited Blade Works]","High School DxD New","0.572871368165203"
"High School DxD New","Seraph of the End: Vampire Reign","0.532504474962493"
"Seraph of the End: Vampire Reign","High School DxD New","0.532504474962493"
"High School DxD New","5 Centimeters Per Second","0.716261630629701"
"5 Centimeters Per Second","High School DxD New","0.716261630629701"
"High School DxD New","My Hero Academia 3","1"
"My Hero Academia 3","High School DxD New","1"
"High School DxD New","The Ancient Magus&#039; Bride","0.759689211208933"
"The Ancient Magus&#039; Bride","High School DxD New","0.759689211208933"
"High School DxD New","Magi: The Labyrinth of Magic","0.607265798362623"
"Magi: The Labyrinth of Magic","High School DxD New","0.607265798362623"
"High School DxD New","Bakemonogatari","0.554642609987706"
"Bakemonogatari","High School DxD New","0.554642609987706"
"High School DxD New","Bungo Stray Dogs","0.683765341073363"
"Bungo Stray Dogs","High School DxD New","0.683765341073363"
"High School DxD New","Your Lie in April","0.568990694011816"
"Your Lie in April","High School DxD New","0.568990694011816"
"High School DxD New","GATE","0.508411058707663"
"GATE","High School DxD New","0.508411058707663"
"High School DxD New","Himouto! Umaru-chan","0.663163090438451"
"Himouto! Umaru-chan","High School DxD New","0.663163090438451"
"High School DxD New","My Hero Academia","0.549166261179227"
"My Hero Academia","High School DxD New","0.549166261179227"
"High School DxD New","The Melancholy of Haruhi Suzumiya Season 2","0.690004831565195"
"The Melancholy of Haruhi Suzumiya Season 2","High School DxD New","0.690004831565195"
"High School DxD New","Grimgar: Ashes and Illusions","0.568493906111191"
"Grimgar: Ashes and Illusions","High School DxD New","0.568493906111191"
"High School DxD New","My Teen Romantic Comedy SNAFU TOO!","0.500898994975805"
"My Teen Romantic Comedy SNAFU TOO!","High School DxD New","0.500898994975805"
"High School DxD New","Deadman Wonderland","0.581594849330386"
"Deadman Wonderland","High School DxD New","0.581594849330386"
"High School DxD New","Claymore","0.73163746991875"
"Claymore","High School DxD New","0.73163746991875"
